alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic,rollout_info/num_transitions,rollout_info/reward_mean,timestep
0.02873981585167346,150.0,0.0,-8751.702591264362,1506.396402550433,-0.07853987934440362,-23.902606014251674,3.164858875727428e-09,208391.0,-0.7984765494170541,36000
0.02600516589172188,150.0,0.0,-8368.07290832093,2293.971129697152,-0.07107322058826704,-24.577535326003993,3.828518569004565e-09,207266.0,-0.798579456517901,37000
0.023531056806445082,150.0,0.0,-8916.992541411024,1468.6146866086235,-0.06429914691299218,-25.249535701751757,5.017100709832364e-09,207725.0,-0.7950706952580804,38000
0.02129204734973612,150.0,0.0,-8953.83304400353,1575.376460345203,-0.05820111910998836,-25.924757675170913,2.305100965688251e-09,207990.0,-0.7989704910447302,39000
0.01926620437949895,150.0,0.0,-8802.079041352212,1998.452219180396,-0.05265205702185631,-26.597705266952524,2.915723128465999e-09,207687.0,-0.8006557949690866,40000
0.017431825704872554,150.0,0.0,-9334.84588222433,1706.055704474548,-0.04764521956816319,-27.27242693710324,2.622643798619319e-09,207886.0,-0.7957612164948694,41000
0.015770971826277697,150.0,0.0,-8609.340161596147,2234.774323554398,-0.043091767441481445,-27.944513240814235,3.0252342055059363e-09,207637.0,-0.7916607630252112,42000
0.01426842990238219,150.0,0.0,-10508.270726959188,2618.5351256206536,-0.03899950768798585,-28.62175533676151,2.1627261333201363e-09,207988.0,-0.7916217485642782,43000
0.012908892801031477,150.0,0.0,-9593.225218471573,2394.845068737993,-0.03528051018714912,-29.2958789424896,1.8662039888116333e-09,207857.0,-0.796002194040069,44000
0.011678993611596496,150.0,0.0,-7959.714136984049,531.9255395916856,-0.03190685036219663,-29.96779111480716,2.3150587466942745e-09,206758.0,-0.7962701892166816,45000
0.01056625775992871,150.0,0.0,-8062.8603725577295,802.5472573658019,-0.028871199151501038,-30.64287979698179,1.7644866946164804e-09,207726.0,-0.8052876091539557,46000
0.00955950793623925,150.0,0.0,-8394.577210994092,2143.890761076402,-0.026122857427224554,-31.319684597015367,1.7691152417384525e-09,207492.0,-0.7961405623955143,47000
0.008648706461302925,150.0,0.0,-9453.389981758626,2505.3550194658133,-0.023625919202342624,-31.990426136016836,1.584180571174988e-09,207606.0,-0.8024362802542112,48000
0.007824670796282586,150.0,0.0,-10417.617303738643,2337.166278952644,-0.021378955671563716,-32.66823443603535,2.199302374553819e-09,207588.0,-0.7927535477518898,49000
0.007079195986036201,150.0,0.0,-9280.914990613956,2336.7542539890087,-0.019337458286434447,-33.33859259796143,1.2389753110374205e-09,207405.0,-0.7987988922216169,50000
0.006404687302187092,150.0,0.0,-10319.817198046207,2364.3844733584574,-0.017494606940075753,-34.01619879531857,1.526778656509018e-09,207382.0,-0.7960803848512954,51000
0.005794453314505519,150.0,0.0,-9703.233554743952,2134.82747124367,-0.015823860439471895,-34.68624658584596,1.3441908650983753e-09,207340.0,-0.8009947162007995,52000
0.005242362869903442,150.0,0.0,-8979.246495068783,1695.5119421598422,-0.014320420755073433,-35.36663962173461,1.4193395970994745e-09,207703.0,-0.7991042147296684,53000
0.0047428736514411925,150.0,0.0,-7452.240655354684,511.0809835961164,-0.012952175891958182,-36.03835160064703,1.4108845893343698e-09,207403.0,-0.7927761761269947,54000
0.004290970784611992,150.0,0.0,-9614.569174828366,2094.896506054806,-0.01171370104514062,-36.70973366928097,1.2399230461604418e-09,207899.0,-0.7951445762011817,55000
0.0038821657903026843,150.0,0.0,-11248.438878827643,2017.5586986073592,-0.01059764220379294,-37.386570323944156,1.2992416306804886e-09,207873.0,-0.7878271755779992,56000
0.003512281209928911,150.0,0.0,-8643.259505884449,1790.583538390419,-0.009585299559868869,-38.05808512115477,1.1513254837558489e-09,207400.0,-0.7973835231156724,57000
0.0031776352189481216,150.0,0.0,-9599.823306941293,2547.0819800141585,-0.008670326672494393,-38.73425743103037,1.1457619733395985e-09,207802.0,-0.7981602215887121,58000
0.0028748707333579693,150.0,0.0,-9414.16513675836,2696.0767391463783,-0.007844357043039062,-39.40714782333378,1.0913917611286853e-09,208206.0,-0.7951717943901199,59000
0.0026009513721801315,150.0,0.0,-9090.45147368775,1613.8412759236944,-0.007095235374290502,-40.080752899169845,9.940737207038406e-10,207995.0,-0.7991054545011633,60000
0.0023531259256415115,150.0,0.0,-10352.815607796525,2269.584447823629,-0.006417658118065434,-40.75993734359748,1.07298827599009e-09,207126.0,-0.7966398814235628,61000
0.0021289142151363232,150.0,0.0,-9531.919301222999,2356.3665418796054,-0.005807124687358727,-41.43551479339603,8.762838491667415e-10,207624.0,-0.7977788766706788,62000
